"Order_ID","Customer_ID","Product","Order_Date","Order_Year","Order_Quarter","Quantity","Unit_Price","Total_Sales","Product_ID"
"ORD100972","CUST5829","Book","2025-09-05",2025,3,4,9989.04,39956.16,2
"ORD100973","CUST2542","Laptop","2025-11-05",2025,4,10,43146.39,431463.9,4
"ORD100974","CUST4869","Laptop","2025-07-28",2025,3,10,48566.78,485667.8,4
"ORD100975","CUST2870","Book","2025-10-15",2025,4,6,6189.16,37134.96,2
"ORD100976","CUST5338","Shoes","2025-05-29",2025,2,3,46910.35,140731.05,5
"ORD100977","CUST5373","Shoes","2025-10-16",2025,4,1,25737.43,25737.43,5
"ORD100978","CUST2256","Shoes","2025-02-20",2025,1,3,38656.45,115969.35,5
"ORD100979","CUST7388","Rice","2025-06-13",2025,2,6,44566.74,267400.44,1
"ORD100980","CUST1159","Laptop","2025-11-22",2025,4,5,16513.54,82567.7,4
"ORD100981","CUST9081","Book","2025-08-03",2025,3,6,5066.44,30398.64,2
"ORD100982","CUST4003","Rice","2025-03-30",2025,1,10,46852.2,468522.0,1
"ORD100983","CUST6511","Shoes","2025-09-03",2025,3,3,18013.26,54039.78,5
"ORD100984","CUST2836","Shoes","2025-11-07",2025,4,4,36188.72,144754.88,5
"ORD100985","CUST3730","Chair","2025-05-19",2025,2,3,33517.79,100553.37,6
"ORD100986","CUST9945","Rice","2025-03-27",2025,1,1,3375.35,3375.35,1
"ORD100987","CUST1603","Mobile","2025-03-16",2025,1,4,34140.07,136560.28,3
"ORD100988","CUST9871","Mobile","2025-12-16",2025,4,2,17345.15,34690.3,3
"ORD100989","CUST2418","Chair","2025-10-18",2025,4,2,46527.93,93055.86,6
"ORD100990","CUST2126","Rice","2025-04-14",2025,2,1,21819.5,21819.5,1
"ORD100991","CUST1284","Mobile","2025-02-28",2025,1,4,26365.27,105461.08,3
"ORD100992","CUST6389","Chair","2025-08-20",2025,3,9,34835.55,313519.95,6
"ORD100993","CUST9381","Book","2025-06-16",2025,2,8,44625.98,357007.84,2
"ORD100994","CUST2967","Chair","2025-07-11",2025,3,5,7279.34,36396.7,6
"ORD100995","CUST9092","Chair","2025-07-30",2025,3,1,37930.19,37930.19,6
"ORD100996","CUST9351","Book","2025-06-12",2025,2,9,44322.64,398903.76,2
"ORD100997","CUST6410","Laptop","2025-11-07",2025,4,9,35405.54,318649.86,4
"ORD100998","CUST7618","Shoes","2025-09-03",2025,3,5,18454.65,92273.25,5
"ORD100999","CUST9544","Laptop","2025-09-30",2025,3,9,12971.59,116744.31,4
"ORD101000","CUST9501","Mobile","2025-02-21",2025,1,9,2879.01,25911.09,3
"ORD101001","CUST2714","Chair","2025-04-23",2025,2,9,22493.87,202444.83,6
